age,year,mx
55,2054,0.00268
55,2055,0.00264
55,2056,0.00259
55,2057,0.00255
55,2058,0.0025
55,2059,0.00246
55,2060,0.00242
55,2061,0.00238
55,2062,0.00234
55,2063,0.0023
55,2064,0.00226
55,2065,0.00222
55,2066,0.00218
55,2067,0.00215
55,2068,0.00211
55,2069,0.00208
55,2070,0.00204
55,2071,0.00201
55,2072,0.00197
55,2073,0.00194
55,2074,0.00191
55,2075,0.00187
55,2076,0.00184
55,2077,0.00181
55,2078,0.00178
55,2079,0.00175
55,2080,0.00172
55,2081,0.00169
55,2082,0.00166
55,2083,0.00164
55,2084,0.00161
55,2085,0.00158
55,2086,0.00155
55,2087,0.00153
55,2088,0.0015
55,2089,0.00148
55,2090,0.00145
55,2091,0.00143
55,2092,0.0014
55,2093,0.00138
55,2094,0.00136
55,2095,0.00133
55,2096,0.00131
55,2097,0.00129
55,2098,0.00127
55,2099,0.00124
55,2100,0.00122
56,2022,0.00505
56,2023,0.005
56,2024,0.00494
56,2025,0.00485
56,2026,0.00477
56,2027,0.00469
56,2028,0.00461
56,2029,0.00453
56,2030,0.00445
56,2031,0.00437
56,2032,0.00429
56,2033,0.00422
56,2034,0.00415
56,2035,0.00408
56,2036,0.00401
56,2037,0.00394
56,2038,0.00387
56,2039,0.0038
56,2040,0.00374
56,2041,0.00367
56,2042,0.00361
56,2043,0.00354
56,2044,0.00348
56,2045,0.00342
56,2046,0.00336
56,2047,0.00331
56,2048,0.00325
56,2049,0.00319
56,2050,0.00314
56,2051,0.00308
56,2052,0.00303
56,2053,0.00298
56,2054,0.00293
56,2055,0.00287
56,2056,0.00283
56,2057,0.00278
56,2058,0.00273
56,2059,0.00268
56,2060,0.00263
56,2061,0.00259
56,2062,0.00254
56,2063,0.0025
56,2064,0.00246
56,2065,0.00241
56,2066,0.00237
56,2067,0.00233
56,2068,0.00229
56,2069,0.00225
56,2070,0.00221
56,2071,0.00217
56,2072,0.00214
56,2073,0.0021
56,2074,0.00206
56,2075,0.00203
56,2076,0.00199
56,2077,0.00196
56,2078,0.00192
56,2079,0.00189
56,2080,0.00186
56,2081,0.00183
56,2082,0.00179
56,2083,0.00176
56,2084,0.00173
56,2085,0.0017
56,2086,0.00167
56,2087,0.00164
56,2088,0.00162
56,2089,0.00159
56,2090,0.00156
56,2091,0.00153
56,2092,0.00151
56,2093,0.00148
56,2094,0.00146
56,2095,0.00143
56,2096,0.00141
56,2097,0.00138
56,2098,0.00136
56,2099,0.00133
56,2100,0.00131
57,2022,0.00559
57,2023,0.00552
57,2024,0.00544
57,2025,0.00535
57,2026,0.00525
57,2027,0.00516
57,2028,0.00507
57,2029,0.00498
57,2030,0.00489
57,2031,0.00481
57,2032,0.00472
57,2033,0.00464
57,2034,0.00456
57,2035,0.00448
57,2036,0.0044
57,2037,0.00432
57,2038,0.00424
57,2039,0.00417
57,2040,0.0041
57,2041,0.00402
57,2042,0.00395
57,2043,0.00388
57,2044,0.00381
57,2045,0.00375
57,2046,0.00368
57,2047,0.00362
57,2048,0.00355
57,2049,0.00349
57,2050,0.00343
57,2051,0.00337
57,2052,0.00331
57,2053,0.00325
57,2054,0.00319
57,2055,0.00314
57,2056,0.00308
57,2057,0.00303
57,2058,0.00297
57,2059,0.00292
57,2060,0.00287
57,2061,0.00282
57,2062,0.00277
57,2063,0.00272
57,2064,0.00267
57,2065,0.00263
57,2066,0.00258
57,2067,0.00253
57,2068,0.00249
57,2069,0.00245
57,2070,0.0024
57,2071,0.00236
57,2072,0.00232
57,2073,0.00228
57,2074,0.00224
57,2075,0.0022
57,2076,0.00216
57,2077,0.00212
57,2078,0.00208
57,2079,0.00205
57,2080,0.00201
57,2081,0.00198
57,2082,0.00194
57,2083,0.00191
57,2084,0.00187
57,2085,0.00184
57,2086,0.00181
57,2087,0.00178
57,2088,0.00174
57,2089,0.00171
57,2090,0.00168
57,2091,0.00165
57,2092,0.00162
57,2093,0.0016
57,2094,0.00157
57,2095,0.00154
57,2096,0.00151
57,2097,0.00149
57,2098,0.00146
57,2099,0.00143
57,2100,0.00141
58,2022,0.00617
58,2023,0.00608
58,2024,0.00599
58,2025,0.00588
58,2026,0.00577
58,2027,0.00567
58,2028,0.00557
58,2029,0.00547
58,2030,0.00537
58,2031,0.00528
58,2032,0.00518
58,2033,0.00509
58,2034,0.005
58,2035,0.00491
58,2036,0.00482
58,2037,0.00473
58,2038,0.00465
58,2039,0.00457
58,2040,0.00448
58,2041,0.0044
58,2042,0.00433
58,2043,0.00425
58,2044,0.00417
58,2045,0.0041
58,2046,0.00402
58,2047,0.00395
58,2048,0.00388
58,2049,0.00381
58,2050,0.00374
58,2051,0.00368
58,2052,0.00361
58,2053,0.00355
58,2054,0.00348
58,2055,0.00342
58,2056,0.00336
58,2057,0.0033
58,2058,0.00324
58,2059,0.00318
58,2060,0.00313
58,2061,0.00307
58,2062,0.00302
58,2063,0.00296
58,2064,0.00291
58,2065,0.00286
58,2066,0.00281
58,2067,0.00275
58,2068,0.00271
58,2069,0.00266
58,2070,0.00261
58,2071,0.00256
58,2072,0.00252
58,2073,0.00247
58,2074,0.00243
58,2075,0.00238
58,2076,0.00234
58,2077,0.0023
58,2078,0.00226
58,2079,0.00222
58,2080,0.00218
58,2081,0.00214
58,2082,0.0021
58,2083,0.00206
58,2084,0.00203
58,2085,0.00199
58,2086,0.00196
58,2087,0.00192
58,2088,0.00189
58,2089,0.00185
58,2090,0.00182
58,2091,0.00179
58,2092,0.00175
58,2093,0.00172
58,2094,0.00169
58,2095,0.00166
58,2096,0.00163
58,2097,0.0016
58,2098,0.00157
58,2099,0.00155
58,2100,0.00152
59,2022,0.0068
59,2023,0.00668
59,2024,0.00657
59,2025,0.00645
59,2026,0.00633
59,2027,0.00622
59,2028,0.00611
59,2029,0.00599
59,2030,0.00589
59,2031,0.00578
59,2032,0.00568
59,2033,0.00557
59,2034,0.00547
59,2035,0.00537
59,2036,0.00528
59,2037,0.00518
59,2038,0.00509
59,2039,0.005
59,2040,0.00491
59,2041,0.00482
59,2042,0.00473
59,2043,0.00464
59,2044,0.00456
59,2045,0.00448
59,2046,0.0044
59,2047,0.00432
59,2048,0.00424
59,2049,0.00416
59,2050,0.00409
59,2051,0.00401
59,2052,0.00394
59,2053,0.00387
59,2054,0.0038
59,2055,0.00373
59,2056,0.00366
59,2057,0.0036
59,2058,0.00353
59,2059,0.00347
59,2060,0.00341
59,2061,0.00334
59,2062,0.00328
59,2063,0.00322
59,2064,0.00317
59,2065,0.00311
59,2066,0.00305
59,2067,0.003
59,2068,0.00294
59,2069,0.00289
59,2070,0.00284
59,2071,0.00279
59,2072,0.00274
59,2073,0.00269
59,2074,0.00264
59,2075,0.00259
59,2076,0.00254
59,2077,0.0025
59,2078,0.00245
59,2079,0.00241
59,2080,0.00236
59,2081,0.00232
59,2082,0.00228
59,2083,0.00224
59,2084,0.0022
59,2085,0.00216
59,2086,0.00212
59,2087,0.00208
59,2088,0.00204
59,2089,0.00201
59,2090,0.00197
59,2091,0.00193
59,2092,0.0019
59,2093,0.00187
59,2094,0.00183
59,2095,0.0018
59,2096,0.00177
59,2097,0.00173
59,2098,0.0017
59,2099,0.00167
59,2100,0.00164
60,2022,0.00746
60,2023,0.00733
60,2024,0.00719
60,2025,0.00706
60,2026,0.00693
60,2027,0.0068
60,2028,0.00668
60,2029,0.00656
60,2030,0.00644
60,2031,0.00632
60,2032,0.00621
60,2033,0.00609
60,2034,0.00598
60,2035,0.00587
60,2036,0.00577
60,2037,0.00566
60,2038,0.00556
60,2039,0.00546
60,2040,0.00536
60,2041,0.00526
60,2042,0.00517
60,2043,0.00507
60,2044,0.00498
60,2045,0.00489
60,2046,0.0048
60,2047,0.00471
60,2048,0.00463
60,2049,0.00454
60,2050,0.00446
60,2051,0.00438
60,2052,0.0043
60,2053,0.00422
60,2054,0.00414
60,2055,0.00407
60,2056,0.00399
60,2057,0.00392
60,2058,0.00385
60,2059,0.00378
60,2060,0.00371
60,2061,0.00364
60,2062,0.00358
60,2063,0.00351
60,2064,0.00345
60,2065,0.00339
60,2066,0.00333
60,2067,0.00326
60,2068,0.00321
60,2069,0.00315
60,2070,0.00309
60,2071,0.00303
60,2072,0.00298
60,2073,0.00292
60,2074,0.00287
60,2075,0.00282
60,2076,0.00277
60,2077,0.00272
60,2078,0.00267
60,2079,0.00262
60,2080,0.00257
60,2081,0.00253
60,2082,0.00248
60,2083,0.00243
60,2084,0.00239
60,2085,0.00235
60,2086,0.0023
60,2087,0.00226
60,2088,0.00222
60,2089,0.00218
60,2090,0.00214
60,2091,0.0021
60,2092,0.00206
60,2093,0.00203
60,2094,0.00199
60,2095,0.00195
60,2096,0.00192
60,2097,0.00188
60,2098,0.00185
60,2099,0.00181
60,2100,0.00178
61,2022,0.00818
61,2023,0.00801
61,2024,0.00785
61,2025,0.0077
61,2026,0.00756
61,2027,0.00742
61,2028,0.00729
61,2029,0.00716
61,2030,0.00703
61,2031,0.0069
61,2032,0.00677
61,2033,0.00665
61,2034,0.00653
61,2035,0.00641
61,2036,0.00629
61,2037,0.00618
61,2038,0.00607
61,2039,0.00596
61,2040,0.00585
61,2041,0.00574
61,2042,0.00564
61,2043,0.00553
61,2044,0.00543
61,2045,0.00533
61,2046,0.00524
61,2047,0.00514
61,2048,0.00505
61,2049,0.00496
61,2050,0.00487
61,2051,0.00478
61,2052,0.00469
61,2053,0.00461
61,2054,0.00452
61,2055,0.00444
61,2056,0.00436
61,2057,0.00428
61,2058,0.0042
61,2059,0.00412
61,2060,0.00405
61,2061,0.00398
61,2062,0.0039
61,2063,0.00383
61,2064,0.00376
61,2065,0.00369
61,2066,0.00363
61,2067,0.00356
61,2068,0.0035
61,2069,0.00343
61,2070,0.00337
61,2071,0.00331
61,2072,0.00325
61,2073,0.00319
61,2074,0.00313
61,2075,0.00307
61,2076,0.00302
61,2077,0.00296
61,2078,0.00291
61,2079,0.00286
61,2080,0.0028
61,2081,0.00275
61,2082,0.0027
61,2083,0.00265
61,2084,0.00261
61,2085,0.00256
61,2086,0.00251
61,2087,0.00247
61,2088,0.00242
61,2089,0.00238
61,2090,0.00233
61,2091,0.00229
61,2092,0.00225
61,2093,0.00221
61,2094,0.00217
61,2095,0.00213
61,2096,0.00209
61,2097,0.00205
61,2098,0.00201
61,2099,0.00198
61,2100,0.00194
62,2022,0.00894
62,2023,0.00874
62,2024,0.00855
62,2025,0.00839
62,2026,0.00824
62,2027,0.00809
62,2028,0.00794
62,2029,0.0078
62,2030,0.00766
62,2031,0.00752
62,2032,0.00738
62,2033,0.00725
62,2034,0.00712
62,2035,0.00699
62,2036,0.00686
62,2037,0.00674
62,2038,0.00662
62,2039,0.0065
62,2040,0.00638
62,2041,0.00626
62,2042,0.00615
62,2043,0.00604
62,2044,0.00593
62,2045,0.00582
62,2046,0.00571
62,2047,0.00561
62,2048,0.00551
62,2049,0.00541
62,2050,0.00531
62,2051,0.00521
62,2052,0.00512
62,2053,0.00503
62,2054,0.00494
62,2055,0.00485
62,2056,0.00476
62,2057,0.00467
62,2058,0.00459
62,2059,0.0045
62,2060,0.00442
62,2061,0.00434
62,2062,0.00426
62,2063,0.00419
62,2064,0.00411
62,2065,0.00404
62,2066,0.00396
62,2067,0.00389
62,2068,0.00382
62,2069,0.00375
62,2070,0.00368
62,2071,0.00362
62,2072,0.00355
62,2073,0.00349
62,2074,0.00342
62,2075,0.00336
62,2076,0.0033
62,2077,0.00324
62,2078,0.00318
62,2079,0.00312
62,2080,0.00307
62,2081,0.00301
62,2082,0.00296
62,2083,0.0029
62,2084,0.00285
62,2085,0.0028
62,2086,0.00275
62,2087,0.0027
62,2088,0.00265
62,2089,0.0026
62,2090,0.00255
62,2091,0.00251
62,2092,0.00246
62,2093,0.00242
62,2094,0.00237
62,2095,0.00233
62,2096,0.00229
62,2097,0.00225
62,2098,0.00221
62,2099,0.00217
62,2100,0.00213
63,2022,0.00976
63,2023,0.00953
63,2024,0.0093
63,2025,0.00913
63,2026,0.00897
63,2027,0.00881
63,2028,0.00865
63,2029,0.00849
63,2030,0.00834
63,2031,0.00819
63,2032,0.00804
63,2033,0.0079
63,2034,0.00776
63,2035,0.00762
63,2036,0.00748
63,2037,0.00735
63,2038,0.00721
63,2039,0.00708
63,2040,0.00696
63,2041,0.00683
63,2042,0.00671
63,2043,0.00659
63,2044,0.00647
63,2045,0.00635
63,2046,0.00624
63,2047,0.00613
63,2048,0.00602
63,2049,0.00591
63,2050,0.0058
63,2051,0.0057
63,2052,0.0056
63,2053,0.00549
63,2054,0.0054
63,2055,0.0053
63,2056,0.0052
63,2057,0.00511
63,2058,0.00502
63,2059,0.00493
63,2060,0.00484
63,2061,0.00475
63,2062,0.00467
63,2063,0.00458
63,2064,0.0045
63,2065,0.00442
63,2066,0.00434
63,2067,0.00426
63,2068,0.00418
63,2069,0.00411
63,2070,0.00404
63,2071,0.00396
63,2072,0.00389
63,2073,0.00382
63,2074,0.00375
63,2075,0.00369
63,2076,0.00362
63,2077,0.00355
63,2078,0.00349
63,2079,0.00343
63,2080,0.00337
63,2081,0.0033
63,2082,0.00325
63,2083,0.00319
63,2084,0.00313
63,2085,0.00307
63,2086,0.00302
63,2087,0.00296
63,2088,0.00291
63,2089,0.00286
63,2090,0.00281
63,2091,0.00276
63,2092,0.00271
63,2093,0.00266
63,2094,0.00261
63,2095,0.00256
63,2096,0.00252
63,2097,0.00247
63,2098,0.00243
63,2099,0.00238
63,2100,0.00234
64,2022,0.01064
64,2023,0.01038
64,2024,0.01012
64,2025,0.00994
64,2026,0.00976
64,2027,0.00959
64,2028,0.00942
64,2029,0.00925
64,2030,0.00908
64,2031,0.00892
64,2032,0.00876
64,2033,0.00861
64,2034,0.00846
64,2035,0.0083
64,2036,0.00816
64,2037,0.00801
64,2038,0.00787
64,2039,0.00773
64,2040,0.00759
64,2041,0.00746
64,2042,0.00732
64,2043,0.00719
64,2044,0.00707
64,2045,0.00694
64,2046,0.00682
64,2047,0.0067
64,2048,0.00658
64,2049,0.00646
64,2050,0.00634
64,2051,0.00623
64,2052,0.00612
64,2053,0.00601
64,2054,0.0059
64,2055,0.0058
64,2056,0.0057
64,2057,0.00559
64,2058,0.0055
64,2059,0.0054
64,2060,0.0053
64,2061,0.00521
64,2062,0.00511
64,2063,0.00502
64,2064,0.00493
64,2065,0.00485
64,2066,0.00476
64,2067,0.00468
64,2068,0.00459
64,2069,0.00451
64,2070,0.00443
64,2071,0.00435
64,2072,0.00427
64,2073,0.0042
64,2074,0.00412
64,2075,0.00405
64,2076,0.00398
64,2077,0.00391
64,2078,0.00384
64,2079,0.00377
64,2080,0.0037
64,2081,0.00364
64,2082,0.00357
64,2083,0.00351
64,2084,0.00345
64,2085,0.00338
64,2086,0.00332
64,2087,0.00326
64,2088,0.00321
64,2089,0.00315
64,2090,0.00309
64,2091,0.00304
64,2092,0.00298
64,2093,0.00293
64,2094,0.00288
64,2095,0.00283
64,2096,0.00278
64,2097,0.00273
64,2098,0.00268
64,2099,0.00263
64,2100,0.00259
65,2022,0.01158
65,2023,0.01129
65,2024,0.01101
65,2025,0.01081
65,2026,0.01062
65,2027,0.01044
65,2028,0.01025
65,2029,0.01007
65,2030,0.0099
65,2031,0.00972
65,2032,0.00955
65,2033,0.00938
65,2034,0.00922
65,2035,0.00906
65,2036,0.0089
65,2037,0.00874
65,2038,0.00859
65,2039,0.00844
65,2040,0.00829
65,2041,0.00814
65,2042,0.008
65,2043,0.00786
65,2044,0.00772
65,2045,0.00758
65,2046,0.00745
65,2047,0.00732
65,2048,0.00719
65,2049,0.00707
65,2050,0.00694
65,2051,0.00682
65,2052,0.0067
65,2053,0.00658
65,2054,0.00647
65,2055,0.00635
65,2056,0.00624
65,2057,0.00613
65,2058,0.00602
65,2059,0.00592
65,2060,0.00581
65,2061,0.00571
65,2062,0.00561
65,2063,0.00551
65,2064,0.00542
65,2065,0.00532
65,2066,0.00523
65,2067,0.00514
65,2068,0.00505
65,2069,0.00496
65,2070,0.00487
65,2071,0.00478
65,2072,0.0047
65,2073,0.00462
65,2074,0.00454
65,2075,0.00446
65,2076,0.00438
65,2077,0.0043
65,2078,0.00423
65,2079,0.00415
65,2080,0.00408
65,2081,0.00401
65,2082,0.00394
65,2083,0.00387
65,2084,0.0038
65,2085,0.00373
65,2086,0.00367
65,2087,0.0036
65,2088,0.00354
65,2089,0.00348
65,2090,0.00342
65,2091,0.00336
65,2092,0.0033
65,2093,0.00324
65,2094,0.00318
65,2095,0.00313
65,2096,0.00307
65,2097,0.00302
65,2098,0.00296
65,2099,0.00291
65,2100,0.00286
66,2022,0.01261
66,2023,0.01229
66,2024,0.01197
66,2025,0.01176
66,2026,0.01156
66,2027,0.01136
66,2028,0.01116
66,2029,0.01097
66,2030,0.01078
66,2031,0.01059
66,2032,0.01041
66,2033,0.01023
66,2034,0.01005
66,2035,0.00988
66,2036,0.0097
66,2037,0.00954
66,2038,0.00937
66,2039,0.00921
66,2040,0.00905
66,2041,0.00889
66,2042,0.00874
66,2043,0.00859
66,2044,0.00844
66,2045,0.00829
66,2046,0.00815
66,2047,0.008
66,2048,0.00787
66,2049,0.00773
66,2050,0.0076
66,2051,0.00746
66,2052,0.00733
66,2053,0.00721
66,2054,0.00708
66,2055,0.00696
66,2056,0.00684
66,2057,0.00672
66,2058,0.0066
66,2059,0.00649
66,2060,0.00638
66,2061,0.00627
66,2062,0.00616
66,2063,0.00605
66,2064,0.00595
66,2065,0.00584
66,2066,0.00574
66,2067,0.00564
66,2068,0.00554
66,2069,0.00545
66,2070,0.00535
66,2071,0.00526
66,2072,0.00517
66,2073,0.00508
66,2074,0.00499
66,2075,0.0049
66,2076,0.00482
66,2077,0.00474
66,2078,0.00465
66,2079,0.00457
66,2080,0.00449
66,2081,0.00442
66,2082,0.00434
66,2083,0.00426
66,2084,0.00419
66,2085,0.00412
66,2086,0.00405
66,2087,0.00398
66,2088,0.00391
66,2089,0.00384
66,2090,0.00377
66,2091,0.00371
66,2092,0.00364
66,2093,0.00358
66,2094,0.00352
66,2095,0.00346
66,2096,0.0034
66,2097,0.00334
66,2098,0.00328
66,2099,0.00322
66,2100,0.00317
67,2022,0.01373
67,2023,0.01338
67,2024,0.01302
67,2025,0.0128
67,2026,0.01258
67,2027,0.01236
67,2028,0.01215
67,2029,0.01194
67,2030,0.01174
67,2031,0.01154
67,2032,0.01134
67,2033,0.01115
67,2034,0.01096
67,2035,0.01077
67,2036,0.01058
67,2037,0.0104
67,2038,0.01022
67,2039,0.01005
67,2040,0.00988
67,2041,0.00971
67,2042,0.00954
67,2043,0.00938
67,2044,0.00922
67,2045,0.00906
67,2046,0.0089
67,2047,0.00875
67,2048,0.0086
67,2049,0.00845
67,2050,0.00831
67,2051,0.00817
67,2052,0.00803
67,2053,0.00789
67,2054,0.00775
67,2055,0.00762
67,2056,0.00749
67,2057,0.00736
67,2058,0.00723
67,2059,0.00711
67,2060,0.00699
67,2061,0.00687
67,2062,0.00675
67,2063,0.00664
67,2064,0.00652
67,2065,0.00641
67,2066,0.0063
67,2067,0.00619
67,2068,0.00609
67,2069,0.00598
67,2070,0.00588
67,2071,0.00578
67,2072,0.00568
67,2073,0.00558
67,2074,0.00549
67,2075,0.00539
67,2076,0.0053
67,2077,0.00521
67,2078,0.00512
67,2079,0.00503
67,2080,0.00495
67,2081,0.00486
67,2082,0.00478
67,2083,0.0047
67,2084,0.00461
67,2085,0.00454
67,2086,0.00446
67,2087,0.00438
67,2088,0.00431
67,2089,0.00423
67,2090,0.00416
67,2091,0.00409
67,2092,0.00402
67,2093,0.00395
67,2094,0.00388
67,2095,0.00382
67,2096,0.00375
67,2097,0.00369
67,2098,0.00362
67,2099,0.00356
67,2100,0.0035
68,2022,0.01496
68,2023,0.01456
68,2024,0.01417
68,2025,0.01393
68,2026,0.01369
68,2027,0.01346
68,2028,0.01323
68,2029,0.01301
68,2030,0.01279
68,2031,0.01257
68,2032,0.01236
68,2033,0.01215
68,2034,0.01194
68,2035,0.01174
68,2036,0.01154
68,2037,0.01134
68,2038,0.01115
68,2039,0.01096
68,2040,0.01078
68,2041,0.01059
68,2042,0.01041
68,2043,0.01024
68,2044,0.01006
68,2045,0.00989
68,2046,0.00972
68,2047,0.00956
68,2048,0.0094
68,2049,0.00924
68,2050,0.00908
68,2051,0.00893
68,2052,0.00878
68,2053,0.00863
68,2054,0.00848
68,2055,0.00834
68,2056,0.0082
68,2057,0.00806
68,2058,0.00792
68,2059,0.00779
68,2060,0.00765
68,2061,0.00752
68,2062,0.0074
68,2063,0.00727
68,2064,0.00715
68,2065,0.00703
68,2066,0.00691
68,2067,0.00679
68,2068,0.00667
68,2069,0.00656
68,2070,0.00645
68,2071,0.00634
68,2072,0.00623
68,2073,0.00613
68,2074,0.00602
68,2075,0.00592
68,2076,0.00582
68,2077,0.00572
68,2078,0.00562
68,2079,0.00553
68,2080,0.00544
68,2081,0.00534
68,2082,0.00525
68,2083,0.00516
68,2084,0.00508
68,2085,0.00499
68,2086,0.0049
68,2087,0.00482
68,2088,0.00474
68,2089,0.00466
68,2090,0.00458
68,2091,0.0045
68,2092,0.00443
68,2093,0.00435
68,2094,0.00428
68,2095,0.0042
68,2096,0.00413
68,2097,0.00406
68,2098,0.00399
68,2099,0.00393
68,2100,0.00386
69,2022,0.0163
69,2023,0.01587
69,2024,0.01543
69,2025,0.01517
69,2026,0.01491
69,2027,0.01466
69,2028,0.01442
69,2029,0.01417
69,2030,0.01393
69,2031,0.0137
69,2032,0.01347
69,2033,0.01324
69,2034,0.01302
69,2035,0.0128
69,2036,0.01259
69,2037,0.01237
69,2038,0.01217
69,2039,0.01196
69,2040,0.01176
69,2041,0.01156
69,2042,0.01137
69,2043,0.01118
69,2044,0.01099
69,2045,0.0108
69,2046,0.01062
69,2047,0.01044
69,2048,0.01027
69,2049,0.0101
69,2050,0.00993
69,2051,0.00976
69,2052,0.00959
69,2053,0.00943
69,2054,0.00927
69,2055,0.00912
69,2056,0.00897
69,2057,0.00881
69,2058,0.00867
69,2059,0.00852
69,2060,0.00838
69,2061,0.00824
69,2062,0.0081
69,2063,0.00796
69,2064,0.00783
69,2065,0.0077
69,2066,0.00757
69,2067,0.00744
69,2068,0.00731
69,2069,0.00719
69,2070,0.00707
69,2071,0.00695
69,2072,0.00683
69,2073,0.00672
69,2074,0.00661
69,2075,0.0065
69,2076,0.00639
69,2077,0.00628
69,2078,0.00617
69,2079,0.00607
69,2080,0.00597
69,2081,0.00587
69,2082,0.00577
69,2083,0.00567
69,2084,0.00558
69,2085,0.00548
69,2086,0.00539
69,2087,0.0053
69,2088,0.00521
69,2089,0.00512
69,2090,0.00504
69,2091,0.00495
69,2092,0.00487
69,2093,0.00479
69,2094,0.00471
69,2095,0.00463
69,2096,0.00455
69,2097,0.00447
69,2098,0.0044
69,2099,0.00432
69,2100,0.00425
70,2022,0.0178
70,2023,0.0173
70,2024,0.01681
70,2025,0.01653
70,2026,0.01626
70,2027,0.01598
70,2028,0.01572
70,2029,0.01546
70,2030,0.0152
70,2031,0.01494
70,2032,0.01469
70,2033,0.01445
70,2034,0.01421
70,2035,0.01397
70,2036,0.01374
70,2037,0.01351
70,2038,0.01328
70,2039,0.01306
70,2040,0.01284
70,2041,0.01263
70,2042,0.01242
70,2043,0.01221
70,2044,0.01201
70,2045,0.01181
70,2046,0.01161
70,2047,0.01142
70,2048,0.01123
70,2049,0.01104
70,2050,0.01085
70,2051,0.01067
70,2052,0.0105
70,2053,0.01032
70,2054,0.01015
70,2055,0.00998
70,2056,0.00981
70,2057,0.00965
70,2058,0.00949
70,2059,0.00933
70,2060,0.00917
70,2061,0.00902
70,2062,0.00887
70,2063,0.00872
70,2064,0.00858
70,2065,0.00843
70,2066,0.00829
70,2067,0.00815
70,2068,0.00802
70,2069,0.00788
70,2070,0.00775
70,2071,0.00762
70,2072,0.0075
70,2073,0.00737
70,2074,0.00725
70,2075,0.00713
70,2076,0.00701
70,2077,0.00689
70,2078,0.00678
70,2079,0.00666
70,2080,0.00655
70,2081,0.00644
70,2082,0.00634
70,2083,0.00623
70,2084,0.00613
70,2085,0.00602
70,2086,0.00592
70,2087,0.00582
70,2088,0.00573
70,2089,0.00563
70,2090,0.00554
70,2091,0.00544
70,2092,0.00535
70,2093,0.00526
70,2094,0.00518
70,2095,0.00509
70,2096,0.00501
70,2097,0.00492
70,2098,0.00484
70,2099,0.00476
70,2100,0.00468
71,2022,0.01946
71,2023,0.01891
71,2024,0.01836
71,2025,0.01805
71,2026,0.01775
71,2027,0.01746
71,2028,0.01717
71,2029,0.01689
71,2030,0.01661
71,2031,0.01633
71,2032,0.01606
71,2033,0.0158
71,2034,0.01553
71,2035,0.01528
71,2036,0.01502
71,2037,0.01477
71,2038,0.01453
71,2039,0.01429
71,2040,0.01405
71,2041,0.01382
71,2042,0.01359
71,2043,0.01337
71,2044,0.01314
71,2045,0.01293
71,2046,0.01271
71,2047,0.0125
71,2048,0.0123
71,2049,0.01209
71,2050,0.01189
71,2051,0.01169
71,2052,0.0115
71,2053,0.01131
71,2054,0.01112
71,2055,0.01094
71,2056,0.01076
71,2057,0.01058
71,2058,0.0104
71,2059,0.01023
71,2060,0.01006
71,2061,0.0099
71,2062,0.00973
71,2063,0.00957
71,2064,0.00941
71,2065,0.00926
71,2066,0.0091
71,2067,0.00895
71,2068,0.0088
71,2069,0.00866
71,2070,0.00851
71,2071,0.00837
71,2072,0.00823
71,2073,0.0081
71,2074,0.00796
71,2075,0.00783
71,2076,0.0077
71,2077,0.00758
71,2078,0.00745
71,2079,0.00733
71,2080,0.0072
71,2081,0.00709
71,2082,0.00697
71,2083,0.00685
71,2084,0.00674
71,2085,0.00663
71,2086,0.00652
71,2087,0.00641
71,2088,0.0063
71,2089,0.0062
71,2090,0.0061
71,2091,0.006
71,2092,0.0059
71,2093,0.0058
71,2094,0.0057
71,2095,0.00561
71,2096,0.00552
71,2097,0.00542
71,2098,0.00533
71,2099,0.00525
71,2100,0.00516
72,2022,0.02134
72,2023,0.02072
72,2024,0.0201
72,2025,0.01977
72,2026,0.01944
72,2027,0.01913
72,2028,0.01881
72,2029,0.0185
72,2030,0.0182
72,2031,0.0179
72,2032,0.0176
72,2033,0.01732
72,2034,0.01703
72,2035,0.01675
72,2036,0.01648
72,2037,0.01621
72,2038,0.01594
72,2039,0.01568
72,2040,0.01542
72,2041,0.01517
72,2042,0.01492
72,2043,0.01467
72,2044,0.01443
72,2045,0.01419
72,2046,0.01396
72,2047,0.01373
72,2048,0.01351
72,2049,0.01328
72,2050,0.01306
72,2051,0.01285
72,2052,0.01264
72,2053,0.01243
72,2054,0.01223
72,2055,0.01203
72,2056,0.01183
72,2057,0.01163
72,2058,0.01144
72,2059,0.01125
72,2060,0.01107
72,2061,0.01089
72,2062,0.01071
72,2063,0.01053
72,2064,0.01036
72,2065,0.01019
72,2066,0.01002
72,2067,0.00986
72,2068,0.0097
72,2069,0.00954
72,2070,0.00938
72,2071,0.00923
72,2072,0.00907
72,2073,0.00892
72,2074,0.00878
72,2075,0.00863
72,2076,0.00849
72,2077,0.00835
72,2078,0.00822
72,2079,0.00808
72,2080,0.00795
72,2081,0.00782
72,2082,0.00769
72,2083,0.00756
72,2084,0.00744
72,2085,0.00732
72,2086,0.0072
72,2087,0.00708
72,2088,0.00696
72,2089,0.00685
72,2090,0.00673
72,2091,0.00662
72,2092,0.00651
72,2093,0.00641
72,2094,0.0063
72,2095,0.0062
72,2096,0.0061
72,2097,0.006
72,2098,0.0059
72,2099,0.0058
72,2100,0.00571
73,2022,0.02347
73,2023,0.02278
73,2024,0.02209
73,2025,0.02173
73,2026,0.02137
73,2027,0.02102
73,2028,0.02068
73,2029,0.02034
73,2030,0.02001
73,2031,0.01969
