ssp,age,sex,year,pop,CNTR_CODE,cntr_name
2,50--54,Male,2045,2634.1,DE,Germany
2,40--44,Male,2070,2351.7,DE,Germany
2,35--39,Male,1990,2821.4,DE,Germany
3,85--89,Male,2080,1249.6,DE,Germany
3,All,Female,2030,40301.1,DE,Germany
2,80--84,Male,1970,357.5,DE,Germany
1,90--94,Male,2100,2244.4,DE,Germany
2,0--4,Female,2080,1614.3,DE,Germany
2,5--9,Female,1975,3005.3,DE,Germany
1,10--14,Female,2025,1769,DE,Germany
3,60--64,Female,1960,2412.4,DE,Germany
2,35--39,Female,2085,2134.7,DE,Germany
2,40--44,Female,1980,3022.9,DE,Germany
3,90--94,Female,2070,909.6,DE,Germany
2,80--84,Female,2065,2353.7,DE,Germany
2,All,Both,2100,84172.7,DE,Germany
2,85--89,Female,1960,160.5,DE,Germany
2,15--19,Both,2050,3547.2,DE,Germany
2,10--14,Both,1970,5834.2,DE,Germany
1,5--9,Both,2045,2568.5,DE,Germany
2,40--44,Both,2080,4431.3,DE,Germany
3,70--74,Both,2035,5866.6,DE,Germany
2,45--49,Both,1975,4913.4,DE,Germany
3,95--99,Both,2065,635.9,DE,Germany
2,95--99,Both,2035,364.3,DE,Germany
1,95--99,Both,2005,97.8,DE,Germany
2,90--94,Both,1955,47.4,DE,Germany
3,40--44,Male,2020,2427.2,DE,Germany
2,35--39,Male,2095,2300.4,DE,Germany
1,10--14,Male,2035,1663.9,DE,Germany
2,55--59,Male,2045,2778.4,DE,Germany
2,45--49,Male,2070,2424.6,DE,Germany
2,40--44,Male,1990,2478.5,DE,Germany
3,90--94,Male,2080,756.3,DE,Germany
3,0--4,Female,2030,1976.4,DE,Germany
2,85--89,Male,1970,133.9,DE,Germany
1,95--99,Male,2100,2256.2,DE,Germany
2,5--9,Female,2080,1664.7,DE,Germany
2,10--14,Female,1975,3162.4,DE,Germany
1,15--19,Female,2025,1742.5,DE,Germany
3,65--69,Female,1960,1948,DE,Germany
2,40--44,Female,2085,2155.8,DE,Germany
2,45--49,Female,1980,2300.8,DE,Germany
3,95--99,Female,2070,355.2,DE,Germany
2,85--89,Female,2065,1914.6,DE,Germany
2,0--4,Both,2100,3433.6,DE,Germany
2,90--94,Female,1960,28.1,DE,Germany
2,20--24,Both,2050,3777.1,DE,Germany
2,15--19,Both,1970,5270.7,DE,Germany
1,10--14,Both,2045,2760.6,DE,Germany
2,45--49,Both,2080,4559.1,DE,Germany
3,75--79,Both,2035,4614,DE,Germany
2,50--54,Both,1975,4558.7,DE,Germany
3,100+,Both,2065,99.4,DE,Germany
2,100+,Both,2035,36.4,DE,Germany
1,100+,Both,2005,8.7,DE,Germany
2,95--99,Both,1955,7.5,DE,Germany
3,45--49,Male,2020,2609.2,DE,Germany
2,40--44,Male,2095,2342.7,DE,Germany
1,15--19,Male,2035,1797.6,DE,Germany
2,60--64,Male,2045,2530.5,DE,Germany
2,50--54,Male,2070,2414.9,DE,Germany
2,45--49,Male,1990,2797.9,DE,Germany
3,95--99,Male,2080,228.9,DE,Germany
3,5--9,Female,2030,1991.5,DE,Germany
2,90--94,Male,1970,31.1,DE,Germany
1,100+,Male,2100,2343.9,DE,Germany
2,10--14,Female,2080,1709.8,DE,Germany
2,15--19,Female,1975,2877.8,DE,Germany
1,20--24,Female,2025,1844.5,DE,Germany
3,70--74,Female,1960,1467.9,DE,Germany
2,45--49,Female,2085,2186,DE,Germany
2,50--54,Female,1980,2483.8,DE,Germany
3,100+,Female,2070,80.4,DE,Germany
2,90--94,Female,2065,1467.3,DE,Germany
2,5--9,Both,2100,3550.4,DE,Germany
2,95--99,Female,1960,4.4,DE,Germany
2,25--29,Both,2050,4138.4,DE,Germany
2,20--24,Both,1970,4861.1,DE,Germany
1,15--19,Both,2045,3004.6,DE,Germany
2,50--54,Both,2080,4681.4,DE,Germany
3,80--84,Both,2035,3262.9,DE,Germany
2,55--59,Both,1975,2981.6,DE,Germany
3,All,Male,2065,35080.1,DE,Germany
2,All,Male,2035,40024.7,DE,Germany
1,All,Male,2005,39857.7,DE,Germany
2,100+,Both,1955,0.6,DE,Germany
3,50--54,Male,2020,3391,DE,Germany
2,45--49,Male,2095,2336.1,DE,Germany
1,20--24,Male,2035,1928.9,DE,Germany
2,65--69,Male,2045,2248.2,DE,Germany
2,55--59,Male,2070,2331.6,DE,Germany
2,50--54,Male,1990,3035.7,DE,Germany
3,100+,Male,2080,30.4,DE,Germany
3,10--14,Female,2030,1893.2,DE,Germany
2,95--99,Male,1970,3.3,DE,Germany
1,All,Female,2100,35694,DE,Germany
2,15--19,Female,2080,1750.2,DE,Germany
2,20--24,Female,1975,2629.1,DE,Germany
1,25--29,Female,2025,2108.2,DE,Germany
3,75--79,Female,1960,930.1,DE,Germany
2,50--54,Female,2085,2239.8,DE,Germany
2,55--59,Female,1980,2599.2,DE,Germany
3,All,Both,2075,69594,DE,Germany
2,95--99,Female,2065,874.9,DE,Germany
2,10--14,Both,2100,3597.8,DE,Germany
2,100+,Female,1960,0.4,DE,Germany
2,30--34,Both,2050,4359.2,DE,Germany
2,25--29,Both,1970,5598.7,DE,Germany
1,20--24,Both,2045,3367.4,DE,Germany
2,55--59,Both,2080,4761.2,DE,Germany
3,85--89,Both,2035,1881,DE,Germany
2,60--64,Both,1975,4449.9,DE,Germany
3,0--4,Male,2065,2108.2,DE,Germany
2,0--4,Male,2035,1721,DE,Germany
1,0--4,Male,2005,1847.6,DE,Germany
2,All,Male,1955,33021.2,DE,Germany
3,55--59,Male,2020,3405.6,DE,Germany
2,50--54,Male,2095,2338.7,DE,Germany
1,25--29,Male,2035,1985.7,DE,Germany
2,70--74,Male,2045,2256.5,DE,Germany
2,60--64,Male,2070,2241.1,DE,Germany
2,55--59,Male,1990,2198.5,DE,Germany
3,All,Female,2080,34687.6,DE,Germany
3,15--19,Female,2030,1741.1,DE,Germany
2,100+,Male,1970,0.2,DE,Germany
1,0--4,Female,2100,815.6,DE,Germany
2,20--24,Female,2080,1821.7,DE,Germany
2,25--29,Female,1975,2400.3,DE,Germany
1,30--34,Female,2025,2375.5,DE,Germany
3,80--84,Female,1960,494,DE,Germany
2,55--59,Female,2085,2294.9,DE,Germany
2,60--64,Female,1980,1703.9,DE,Germany
3,0--4,Both,2075,3966.5,DE,Germany
2,100+,Female,2065,190.8,DE,Germany
2,15--19,Both,2100,3599.8,DE,Germany
2,All,Both,1965,76082.8,DE,Germany
2,35--39,Both,2050,4390.7,DE,Germany
2,30--34,Both,1970,6330.7,DE,Germany
1,25--29,Both,2045,3825.3,DE,Germany
2,60--64,Both,2080,4715.4,DE,Germany
3,90--94,Both,2035,951.7,DE,Germany
2,65--69,Both,1975,4340,DE,Germany
3,5--9,Male,2065,2119,DE,Germany
2,5--9,Male,2035,1835.7,DE,Germany
1,5--9,Male,2005,2036.5,DE,Germany
2,0--4,Male,1955,2699.9,DE,Germany
3,60--64,Male,2020,2858.4,DE,Germany
2,55--59,Male,2095,2336.3,DE,Germany
1,30--34,Male,2035,2154.3,DE,Germany
2,75--79,Male,2045,2665.6,DE,Germany
2,65--69,Male,2070,2242.4,DE,Germany
2,60--64,Male,1990,2020.8,DE,Germany
3,0--4,Female,2080,1948.6,DE,Germany
3,20--24,Female,2030,1724.2,DE,Germany
2,All,Female,1970,41313,DE,Germany
1,5--9,Female,2100,887.8,DE,Germany
2,25--29,Female,2080,1951.2,DE,Germany
2,30--34,Female,1975,2724.1,DE,Germany
1,35--39,Female,2025,2681.8,DE,Germany
3,85--89,Female,1960,160.5,DE,Germany
2,60--64,Female,2085,2325.5,DE,Germany
2,65--69,Female,1980,2503.6,DE,Germany
3,5--9,Both,2075,4015.1,DE,Germany
2,All,Both,2070,79836.5,DE,Germany
2,20--24,Both,2100,3681.5,DE,Germany
2,0--4,Both,1965,6381.4,DE,Germany
2,40--44,Both,2050,4351.8,DE,Germany
2,35--39,Both,1970,4877.5,DE,Germany
1,30--34,Both,2045,4193.6,DE,Germany
2,65--69,Both,2080,4548.8,DE,Germany
3,95--99,Both,2035,288.6,DE,Germany
2,70--74,Both,1975,3453.1,DE,Germany
3,10--14,Male,2065,2064.7,DE,Germany
2,10--14,Male,2035,1917.6,DE,Germany
1,10--14,Male,2005,2153.3,DE,Germany
2,5--9,Male,1955,2334.2,DE,Germany
3,65--69,Male,2020,2308.6,DE,Germany
2,60--64,Male,2095,2364.4,DE,Germany
1,35--39,Male,2035,2412.7,DE,Germany
2,80--84,Male,2045,2271,DE,Germany
2,70--74,Male,2070,2345.1,DE,Germany
2,65--69,Male,1990,1462.8,DE,Germany
3,5--9,Female,2080,1927.6,DE,Germany
3,25--29,Female,2030,1815,DE,Germany
2,0--4,Female,1970,2957.5,DE,Germany
1,10--14,Female,2100,943.3,DE,Germany
2,30--34,Female,2080,2048.4,DE,Germany
2,35--39,Female,1975,3046.9,DE,Germany
1,40--44,Female,2025,2572.8,DE,Germany
3,90--94,Female,1960,28.1,DE,Germany
2,65--69,Female,2085,2308.9,DE,Germany
2,70--74,Female,1980,2293.3,DE,Germany
3,10--14,Both,2075,4100.4,DE,Germany
2,0--4,Both,2070,3324.7,DE,Germany
2,25--29,Both,2100,3954.3,DE,Germany
2,5--9,Both,1965,5777.3,DE,Germany
2,45--49,Both,2050,4484.3,DE,Germany
2,40--44,Both,1970,5000.2,DE,Germany
1,35--39,Both,2045,4215.9,DE,Germany
2,70--74,Both,2080,4359.8,DE,Germany
3,100+,Both,2035,28.2,DE,Germany
2,75--79,Both,1975,2217.2,DE,Germany
3,15--19,Male,2065,1970.2,DE,Germany
2,15--19,Male,2035,1933,DE,Germany
1,15--19,Male,2005,2425.6,DE,Germany
2,10--14,Male,1955,2613.3,DE,Germany
3,70--74,Male,2020,1839,DE,Germany
2,65--69,Male,2095,2398.4,DE,Germany
1,40--44,Male,2035,2628.5,DE,Germany
2,85--89,Male,2045,1377.1,DE,Germany
2,75--79,Male,2070,2379.9,DE,Germany
2,70--74,Male,1990,773.9,DE,Germany
3,10--14,Female,2080,1951.3,DE,Germany
3,30--34,Female,2030,2030.7,DE,Germany
2,5--9,Female,1970,3136.1,DE,Germany
1,15--19,Female,2100,983.7,DE,Germany
2,35--39,Female,2080,2102.5,DE,Germany
2,40--44,Female,1975,2338.1,DE,Germany
1,45--49,Female,2025,2399,DE,Germany
3,95--99,Female,1960,4.4,DE,Germany
2,70--74,Female,2085,2243.2,DE,Germany
2,75--79,Female,1980,1646.5,DE,Germany
3,15--19,Both,2075,4120.8,DE,Germany
2,5--9,Both,2070,3482.6,DE,Germany
2,30--34,Both,2100,4232.9,DE,Germany
2,10--14,Both,1965,5315.1,DE,Germany
2,50--54,Both,2050,4808.4,DE,Germany
2,45--49,Both,1970,4692.4,DE,Germany
1,40--44,Both,2045,4405.2,DE,Germany
2,75--79,Both,2080,4349.8,DE,Germany
3,All,Male,2035,38796.2,DE,Germany
2,80--84,Both,1975,1141.4,DE,Germany
3,20--24,Male,2065,1901,DE,Germany
2,20--24,Male,2035,1929.3,DE,Germany
1,20--24,Male,2005,2434.5,DE,Germany
2,15--19,Male,1955,3237,DE,Germany
3,75--79,Male,2020,1680.5,DE,Germany
2,70--74,Male,2095,2420.5,DE,Germany
1,45--49,Male,2035,2828.7,DE,Germany
2,90--94,Male,2045,583,DE,Germany
2,80--84,Male,2070,2311.5,DE,Germany
2,75--79,Male,1990,883.1,DE,Germany
3,15--19,Female,2080,1992.7,DE,Germany
3,35--39,Female,2030,2288,DE,Germany
2,10--14,Female,1970,2852.3,DE,Germany
1,20--24,Female,2100,1046.7,DE,Germany
2,40--44,Female,2080,2153.8,DE,Germany
2,45--49,Female,1975,2525.1,DE,Germany
1,50--54,Female,2025,2568.6,DE,Germany
3,100+,Female,1960,0.4,DE,Germany
2,75--79,Female,2085,2163.8,DE,Germany
2,80--84,Female,1980,950.7,DE,Germany
3,20--24,Both,2075,4012.8,DE,Germany
2,10--14,Both,2070,3575.7,DE,Germany
2,35--39,Both,2100,4460.2,DE,Germany
2,15--19,Both,1965,4760.9,DE,Germany
2,55--59,Both,2050,5111.3,DE,Germany
2,50--54,Both,1970,3130.5,DE,Germany
1,45--49,Both,2045,4788.4,DE,Germany
2,80--84,Both,2080,4442.8,DE,Germany
3,0--4,Male,2035,1993.9,DE,Germany
2,85--89,Both,1975,444.6,DE,Germany
3,25--29,Male,2065,1908.1,DE,Germany
2,25--29,Male,2035,1997.1,DE,Germany
1,25--29,Male,2005,2294.1,DE,Germany
2,20--24,Male,1955,2537.9,DE,Germany
3,80--84,Male,2020,1380.8,DE,Germany
2,75--79,Male,2095,2366.7,DE,Germany
1,50--54,Male,2035,2630.2,DE,Germany
2,95--99,Male,2045,142.2,DE,Germany
2,85--89,Male,2070,1758.8,DE,Germany
2,80--84,Male,1990,553.2,DE,Germany
3,20--24,Female,2080,2002.7,DE,Germany
3,40--44,Female,2030,2609.2,DE,Germany
2,15--19,Female,1970,2582.7,DE,Germany
1,25--29,Female,2100,1171.1,DE,Germany
2,45--49,Female,2080,2220.7,DE,Germany
2,50--54,Female,1975,2664.5,DE,Germany
1,55--59,Female,2025,3313.7,DE,Germany
3,All,Both,1965,76082.8,DE,Germany
2,80--84,Female,2085,2166.1,DE,Germany
2,85--89,Female,1980,378.4,DE,Germany
3,25--29,Both,2075,3828.1,DE,Germany
2,15--19,Both,2070,3592.3,DE,Germany
2,40--44,Both,2100,4586.7,DE,Germany
2,20--24,Both,1965,5389.6,DE,Germany
2,60--64,Both,2050,5438.4,DE,Germany
2,55--59,Both,1970,4766.4,DE,Germany
1,50--54,Both,2045,5142.6,DE,Germany
2,85--89,Both,2080,4269.8,DE,Germany
3,5--9,Male,2035,2088.9,DE,Germany
2,90--94,Both,1975,103.5,DE,Germany
3,30--34,Male,2065,1982.2,DE,Germany
2,30--34,Male,2035,2161.1,DE,Germany
1,30--34,Male,2005,2496.6,DE,Germany
2,25--29,Male,1955,2375.1,DE,Germany
3,85--89,Male,2020,587.2,DE,Germany
2,80--84,Male,2095,2218.2,DE,Germany
1,55--59,Male,2035,2399.5,DE,Germany
2,100+,Male,2045,18.7,DE,Germany
2,90--94,Male,2070,1029.2,DE,Germany
2,85--89,Male,1990,216.7,DE,Germany
3,25--29,Female,2080,1951.1,DE,Germany
3,45--49,Female,2030,2516.7,DE,Germany
2,20--24,Female,1970,2356.8,DE,Germany
1,30--34,Female,2100,1300.7,DE,Germany
2,50--54,Female,2080,2284,DE,Germany
2,55--59,Female,1975,1783.7,DE,Germany
1,60--64,Female,2025,3326.3,DE,Germany
3,0--4,Both,1965,6381.4,DE,Germany
2,85--89,Female,2085,2189.8,DE,Germany
2,90--94,Female,1980,94,DE,Germany
3,30--34,Both,2075,3695.2,DE,Germany
2,20--24,Both,2070,3650.1,DE,Germany
2,45--49,Both,2100,4626,DE,Germany
2,25--29,Both,1965,6228.8,DE,Germany
2,65--69,Both,2050,4987.8,DE,Germany
2,60--64,Both,1970,4860.9,DE,Germany
1,55--59,Both,2045,5542.3,DE,Germany
2,90--94,Both,2080,3526.3,DE,Germany
3,10--14,Male,2035,2104.5,DE,Germany
2,95--99,Both,1975,14,DE,Germany
3,35--39,Male,2065,2072.1,DE,Germany
2,35--39,Male,2035,2421.4,DE,Germany
1,35--39,Male,2005,3497.9,DE,Germany
2,30--34,Male,1955,1992.1,DE,Germany
3,90--94,Male,2020,197.2,DE,Germany
2,85--89,Male,2095,1984.4,DE,Germany
1,60--64,Male,2035,2497.7,DE,Germany
2,All,Female,2045,40646.1,DE,Germany
2,95--99,Male,2070,417.5,DE,Germany
2,90--94,Male,1990,46.7,DE,Germany
3,30--34,Female,2080,1862.1,DE,Germany
3,50--54,Female,2030,2349.7,DE,Germany
2,25--29,Female,1970,2691.8,DE,Germany
1,35--39,Female,2100,1417.6,DE,Germany
2,55--59,Female,2080,2320,DE,Germany
2,60--64,Female,1975,2686.5,DE,Germany
1,65--69,Female,2025,2879.1,DE,Germany
3,5--9,Both,1965,5777.3,DE,Germany
2,90--94,Female,2085,2016.2,DE,Germany
2,95--99,Female,1980,12.6,DE,Germany
3,35--39,Both,2075,3709,DE,Germany
2,25--29,Both,2070,3889.4,DE,Germany
2,50--54,Both,2100,4593.6,DE,Germany
2,30--34,Both,1965,4879.4,DE,Germany
2,70--74,Both,2050,4441.4,DE,Germany
2,65--69,Both,1970,4198.5,DE,Germany
1,60--64,Both,2045,5152.3,DE,Germany
2,95--99,Both,2080,1734.4,DE,Germany
3,15--19,Male,2035,2000.4,DE,Germany
2,100+,Both,1975,0.9,DE,Germany
3,40--44,Male,2065,2080,DE,Germany
2,40--44,Male,2035,2628.8,DE,Germany
1,40--44,Male,2005,3640.3,DE,Germany
2,35--39,Male,1955,1413.9,DE,Germany
3,95--99,Male,2020,31.3,DE,Germany
2,90--94,Male,2095,1611.9,DE,Germany
1,65--69,Male,2035,3125.9,DE,Germany
2,0--4,Female,2045,1578.4,DE,Germany
2,100+,Male,2070,90.3,DE,Germany
2,95--99,Male,1990,6.3,DE,Germany
3,35--39,Female,2080,1797.8,DE,Germany
3,55--59,Female,2030,2513.1,DE,Germany
2,30--34,Female,1970,3040.5,DE,Germany
1,40--44,Female,2100,1522,DE,Germany
2,60--64,Female,2080,2307.1,DE,Germany
2,65--69,Female,1975,2602.8,DE,Germany
1,70--74,Female,2025,2440,DE,Germany
3,10--14,Both,1965,5315.1,DE,Germany
2,95--99,Female,2085,1388.6,DE,Germany
2,100+,Female,1980,0.9,DE,Germany
3,40--44,Both,2075,3850,DE,Germany
2,30--34,Both,2070,4145.8,DE,Germany
2,55--59,Both,2100,4567.2,DE,Germany
2,35--39,Both,1965,4952.3,DE,Germany
2,75--79,Both,2050,4449.5,DE,Germany
2,70--74,Both,1970,3050.2,DE,Germany
1,65--69,Both,2045,4674,DE,Germany
2,100+,Both,2080,409.9,DE,Germany
3,20--24,Male,2035,1832.2,DE,Germany
2,All,Male,1975,37348.2,DE,Germany
3,45--49,Male,2065,1965.3,DE,Germany
2,45--49,Male,2035,2823.8,DE,Germany
1,45--49,Male,2005,3250.8,DE,Germany
2,40--44,Male,1955,2155.8,DE,Germany
3,100+,Male,2020,1.9,DE,Germany
2,95--99,Male,2095,951.2,DE,Germany
1,70--74,Male,2035,3001.5,DE,Germany
2,5--9,Female,2045,1633.2,DE,Germany
2,All,Female,2070,40055.5,DE,Germany
2,100+,Male,1990,0.6,DE,Germany
3,40--44,Female,2080,1804.7,DE,Germany
3,60--64,Female,2030,3225.2,DE,Germany
2,35--39,Female,1970,2352.8,DE,Germany
1,45--49,Female,2100,1607.1,DE,Germany
2,65--69,Female,2080,2244.4,DE,Germany
2,70--74,Female,1975,2090.3,DE,Germany
1,75--79,Female,2025,1925.3,DE,Germany
3,15--19,Both,1965,4760.9,DE,Germany
2,100+,Female,2085,419.5,DE,Germany
2,All,Both,1985,77592.8,DE,Germany
3,45--49,Both,2075,4017,DE,Germany
2,35--39,Both,2070,4387.8,DE,Germany
2,60--64,Both,2100,4563.7,DE,Germany
2,40--44,Both,1965,4707.6,DE,Germany
2,80--84,Both,2050,5093.8,DE,Germany
2,75--79,Both,1970,1923.6,DE,Germany
1,70--74,Both,2045,4833.3,DE,Germany
2,All,Male,2080,40403.6,DE,Germany
3,25--29,Male,2035,1809.6,DE,Germany
2,0--4,Male,1975,2275.4,DE,Germany
3,50--54,Male,2065,1783.3,DE,Germany
2,50--54,Male,2035,2619.7,DE,Germany
1,50--54,Male,2005,2770,DE,Germany
2,45--49,Male,1955,2450.2,DE,Germany
3,All,Female,2020,41222.4,DE,Germany
2,100+,Male,2095,253.8,DE,Germany
1,75--79,Male,2035,2350.6,DE,Germany
2,10--14,Female,2045,1705,DE,Germany
2,0--4,Female,2070,1615.8,DE,Germany
2,All,Female,1990,40871.4,DE,Germany
3,45--49,Female,2080,1873.3,DE,Germany
3,65--69,Female,2030,3196.7,DE,Germany
2,40--44,Female,1970,2555.9,DE,Germany
1,50--54,Female,2100,1663.2,DE,Germany
2,70--74,Female,2080,2166.6,DE,Germany
2,75--79,Female,1975,1463,DE,Germany
1,80--84,Female,2025,1761.3,DE,Germany
3,20--24,Both,1965,5389.6,DE,Germany
2,All,Both,2090,82255.9,DE,Germany
2,0--4,Both,1985,4115.5,DE,Germany
3,50--54,Both,2075,4018.4,DE,Germany
2,40--44,Both,2070,4585.4,DE,Germany
2,65--69,Both,2100,4625.2,DE,Germany
2,45--49,Both,1965,3259.8,DE,Germany
2,85--89,Both,2050,3986.4,DE,Germany
2,80--84,Both,1970,1036.1,DE,Germany
1,75--79,Both,2045,5953.7,DE,Germany
2,0--4,Male,2080,1707.4,DE,Germany
3,30--34,Male,2035,1906,DE,Germany
2,5--9,Male,1975,3159.9,DE,Germany
3,55--59,Male,2065,1733.1,DE,Germany
2,55--59,Male,2035,2381.9,DE,Germany
1,55--59,Male,2005,2305.3,DE,Germany
2,50--54,Male,1955,2485.4,DE,Germany
3,0--4,Female,2020,1881.3,DE,Germany
2,All,Female,2095,41535.8,DE,Germany
1,80--84,Male,2035,1652.7,DE,Germany
2,15--19,Female,2045,1782.6,DE,Germany
2,5--9,Female,2070,1692.6,DE,Germany
2,0--4,Female,1990,2121.7,DE,Germany
3,50--54,Female,2080,1955,DE,Germany
3,70--74,Female,2030,2703.6,DE,Germany
2,45--49,Female,1970,2720.8,DE,Germany
1,55--59,Female,2100,1699.2,DE,Germany
2,75--79,Female,2080,2185.8,DE,Germany
2,80--84,Female,1975,793.6,DE,Germany
1,85--89,Female,2025,1426.2,DE,Germany
3,25--29,Both,1965,6228.8,DE,Germany
2,0--4,Both,2090,3409.6,DE,Germany
2,5--9,Both,1985,3923.9,DE,Germany
3,55--59,Both,2075,3777.3,DE,Germany
2,45--49,Both,2070,4716.5,DE,Germany
2,70--74,Both,2100,4700.5,DE,Germany
2,50--54,Both,1965,4969.1,DE,Germany
2,90--94,Both,2050,2017.3,DE,Germany
2,85--89,Both,1970,381.9,DE,Germany
1,80--84,Both,2045,5461,DE,Germany
2,5--9,Male,2080,1760.9,DE,Germany
3,35--39,Male,2035,2161.5,DE,Germany
2,10--14,Male,1975,3320.2,DE,Germany
3,60--64,Male,2065,1778.9,DE,Germany
2,60--64,Male,2035,2467.7,DE,Germany
1,60--64,Male,2005,2446,DE,Germany
2,55--59,Male,1955,1992.4,DE,Germany
3,5--9,Female,2020,1734.4,DE,Germany
2,0--4,Female,2095,1669,DE,Germany
1,85--89,Male,2035,983.3,DE,Germany
2,20--24,Female,2045,1880.8,DE,Germany
2,10--14,Female,2070,1737.7,DE,Germany
2,5--9,Female,1990,2075.6,DE,Germany
3,55--59,Female,2080,1957.6,DE,Germany
3,75--79,Female,2030,2186.3,DE,Germany
2,50--54,Female,1970,1848.6,DE,Germany
1,60--64,Female,2100,1734,DE,Germany
2,80--84,Female,2080,2262.5,DE,Germany
2,85--89,Female,1975,306.6,DE,Germany
1,90--94,Female,2025,545.3,DE,Germany
3,30--34,Both,1965,4879.4,DE,Germany
2,5--9,Both,2090,3484.4,DE,Germany
2,10--14,Both,1985,4362.1,DE,Germany
3,60--64,Both,2075,3410.3,DE,Germany
2,50--54,Both,2070,4708.4,DE,Germany
2,75--79,Both,2100,4745.3,DE,Germany
2,55--59,Both,1965,5210.8,DE,Germany
2,95--99,Both,2050,601.2,DE,Germany
2,90--94,Both,1970,89.7,DE,Germany
1,85--89,Both,2045,3819.5,DE,Germany
2,10--14,Male,2080,1808.5,DE,Germany
3,40--44,Male,2035,2421.7,DE,Germany
2,15--19,Male,1975,3012.9,DE,Germany
3,65--69,Male,2065,1940.1,DE,Germany
2,65--69,Male,2035,3067.9,DE,Germany
1,65--69,Male,2005,2497.9,DE,Germany
2,60--64,Male,1955,1498.6,DE,Germany
3,10--14,Female,2020,1721.5,DE,Germany
2,5--9,Female,2095,1714.2,DE,Germany
1,90--94,Male,2035,500.1,DE,Germany
2,25--29,Female,2045,2001.1,DE,Germany
2,15--19,Female,2070,1745.8,DE,Germany
2,10--14,Female,1990,1962.5,DE,Germany
3,60--64,Female,2080,1843.5,DE,Germany
3,80--84,Female,2030,1561.1,DE,Germany
2,55--59,Female,1970,2816.9,DE,Germany
1,65--69,Female,2100,1807.6,DE,Germany
2,85--89,Female,2080,2273.8,DE,Germany
2,90--94,Female,1975,70.9,DE,Germany
1,95--99,Female,2025,151.8,DE,Germany
3,35--39,Both,1965,4952.3,DE,Germany
2,10--14,Both,2090,3514.3,DE,Germany
2,15--19,Both,1985,6213.1,DE,Germany
3,65--69,Both,2075,3289.8,DE,Germany
2,55--59,Both,2070,4572.8,DE,Germany
2,80--84,Both,2100,4644.8,DE,Germany
2,60--64,Both,1965,4744.3,DE,Germany
2,100+,Both,2050,81.7,DE,Germany
2,95--99,Both,1970,10.1,DE,Germany
1,90--94,Both,2045,2030,DE,Germany
2,15--19,Male,2080,1849.2,DE,Germany
3,45--49,Male,2035,2679.7,DE,Germany
2,20--24,Male,1975,2735.3,DE,Germany
3,70--74,Male,2065,2051.4,DE,Germany
2,70--74,Male,2035,2916.3,DE,Germany
1,70--74,Male,2005,1598.5,DE,Germany
2,65--69,Male,1955,1262,DE,Germany
3,15--19,Female,2020,1804.5,DE,Germany
2,10--14,Female,2095,1727.9,DE,Germany
1,95--99,Male,2035,144.5,DE,Germany
2,30--34,Female,2045,2064.4,DE,Germany
2,20--24,Female,2070,1776.6,DE,Germany
2,15--19,Female,1990,2182.3,DE,Germany
3,65--69,Female,2080,1671.3,DE,Germany
3,85--89,Female,2030,1166.7,DE,Germany
2,60--64,Female,1970,2816.6,DE,Germany
1,70--74,Female,2100,1907.8,DE,Germany
2,90--94,Female,2080,2041.9,DE,Germany
2,95--99,Female,1975,9.6,DE,Germany
1,100+,Female,2025,19.8,DE,Germany
3,40--44,Both,1965,4707.6,DE,Germany
2,15--19,Both,2090,3543.8,DE,Germany
2,20--24,Both,1985,6632.4,DE,Germany
3,70--74,Both,2075,3335.4,DE,Germany
2,60--64,Both,2070,4413.1,DE,Germany
2,85--89,Both,2100,4349.4,DE,Germany
2,65--69,Both,1965,3724.6,DE,Germany
2,All,Male,2050,39665.1,DE,Germany
2,100+,Both,1970,0.5,DE,Germany
1,95--99,Both,2045,637.5,DE,Germany
2,20--24,Male,2080,1924.8,DE,Germany
3,50--54,Male,2035,2523,DE,Germany
2,25--29,Male,1975,2554.7,DE,Germany
3,75--79,Male,2065,2070.4,DE,Germany
2,75--79,Male,2035,2246.1,DE,Germany
1,75--79,Male,2005,1210.9,DE,Germany
2,70--74,Male,1955,951.7,DE,Germany
3,20--24,Female,2020,2002.6,DE,Germany
2,15--19,Female,2095,1729.5,DE,Germany
1,100+,Male,2035,11.7,DE,Germany
2,35--39,Female,2045,2077,DE,Germany
2,25--29,Female,2070,1887.7,DE,Germany
2,20--24,Female,1990,3127.9,DE,Germany
3,70--74,Female,2080,1619.2,DE,Germany
3,90--94,Female,2030,654.5,DE,Germany
2,65--69,Female,1970,2419.2,DE,Germany
1,75--79,Female,2100,2041.5,DE,Germany
2,95--99,Female,2080,1126,DE,Germany
2,100+,Female,1975,0.6,DE,Germany
1,All,Both,2030,80555.7,DE,Germany
3,45--49,Both,1965,3259.8,DE,Germany
2,20--24,Both,2090,3689.9,DE,Germany
2,25--29,Both,1985,6102.1,DE,Germany
3,75--79,Both,2075,3528.1,DE,Germany
2,65--69,Both,2070,4442.7,DE,Germany
2,90--94,Both,2100,3768.6,DE,Germany
2,70--74,Both,1965,2663.5,DE,Germany
2,0--4,Male,2050,1697.6,DE,Germany
2,All,Male,1970,37094.6,DE,Germany
1,100+,Both,2045,113.4,DE,Germany
2,25--29,Male,2080,2061.8,DE,Germany
3,55--59,Male,2035,2312.5,DE,Germany
2,30--34,Male,1975,2919.3,DE,Germany
